"sirius_smiles"	"sirius_confidenceRank"	"sirius_structurePerIdRank"	"sirius_formulaRank"	"sirius_#adducts"	"sirius_#predictedFPs"	"sirius_ConfidenceScore"	"sirius_CSI:FingerIDScore"	"sirius_ZodiacScore"	"sirius_SiriusScore"	"sirius_molecularFormula"	"sirius_adduct"	"sirius_InChIkey2D"	"sirius_InChI"	"sirius_name"	"sirius_xlogp"	"sirius_pubchemids"	"sirius_links"	"sirius_dbflags"	"sirius_ionMass"	"sirius_retentionTimeInSeconds"	"sirius_id"	"sirius_featureId"	"sirius_chebiid"	"sirius_chebiasciiname"	"sirius_searchscore"	"sirius_entitystar"	"feature_id"
"CN(C)CCCN1CCN(CCOCC1)CCCN(C)C"	3769	1	1	1	2	"0.10858292846057707"	-184.376908279754	0.998492462311558	55.3368067026423	"C16H36N4O"	"[M + H]+"	"PXRZJVXKXHJUMP"	"InChI=1S/C16H36N4O/c1-17(2)7-5-9-19-11-12-20(10-6-8-18(3)4)14-16-21-15-13-19/h5-16H2,1-4H3"	"Hexahydro-N,N,N'',N''-tetramethyl-1,4,7-oxadiazonine-4,7-dipropanamine"	0.699999988	"13148196"	"PubChem:(13148196);PubChem class - safety and toxic"	67108866	301.295928955078	185.351904	"2310_fibl_pilot_pos_sirius_2503"	2503	NA	NA	NA	NA	2503
"CN(C)CCN(C)C1C(C(C2COC1O2)N(C(=O)NC3=CC=C(C=C3)OC)C(=O)NC4=CC=C(C=C4)OC)O"	4326	1	2	1	1	"0.04334623346572203"	-703.20034247475	0.123618090452261	13.009240817755	"C27H37N5O7"	"[M - H2O + H]+"	"GREWKWJMNUPOMH"	"InChI=1S/C27H37N5O7/c1-30(2)14-15-31(3)23-24(33)22(21-16-38-25(23)39-21)32(26(34)28-17-6-10-19(36-4)11-7-17)27(35)29-18-8-12-20(37-5)13-9-18/h6-13,21-25,33H,14-16H2,1-5H3,(H,28,34)(H,29,35)"	"null"	2.4000001	"45360547"	"PubChem:(45360547);COCONUT:(CNP0004273)"	2097154	526.264953613281	181.813632	"2243_fibl_pilot_pos_sirius_2433"	2433	NA	NA	NA	NA	2433
"CN(C)CCNC(=O)CC1C(=O)NC2=CC=CC=C2C(=O)N1"	2367	1	1	2	2	"0.23335888882434797"	-239.321152728121	1	65.8176228945549	"C15H20N4O3"	"[M + H]+"	"MONFYBHSTNJHTL"	"InChI=1S/C15H20N4O3/c1-19(2)8-7-16-13(20)9-12-15(22)17-11-6-4-3-5-10(11)14(21)18-12/h3-6,12H,7-9H2,1-2H3,(H,16,20)(H,17,22)(H,18,21)"	"null"	-0.5	"71826042;75531845;90489233"	"PubChem:(71826042 75531845 90489233);COCONUT:(CNP0402525)"	2097154	305.161163330078	134.871066	"3590_fibl_pilot_pos_sirius_3843"	3843	NA	NA	NA	NA	3843
"CN(C)CCOC(=O)C(C1=CC=CC=C1)C2(CCCC2)O"	1053	1	1	2	2	"0.4289150803680718"	-181.054914587026	1	29.7482179281074	"C17H25NO3"	"[M + H]+"	"SKYSRIRYMSLOIN"	"InChI=1S/C17H25NO3/c1-18(2)12-13-21-16(19)15(14-8-4-3-5-9-14)17(20)10-6-7-11-17/h3-5,8-9,15,20H,6-7,10-13H2,1-2H3"	"Cyclogyl"	2.70000005	"2905;3819932;6604325;6931312;25271645;25271646"	"HMDB:(15114);SuperNatural:(SN00001163 SN00000016);ZINC bio:(ZINC00000196 ZINC00155531);additional;MeSH:(2905);PubMed;NORMAN:(NS00009832);COCONUT:(CNP0028505 CNP0421027);PubChem:(2905 3819932 6604325 6931312 25271645 25271646);CHEBI:(4024 59689 59688);PubChem class - bio and metabolites;KEGG:(C06932);PubChem class - safety and toxic;Training Set;PubChem class - drug"	121397614	292.190292358398	329.759172	"4115_fibl_pilot_pos_sirius_4383"	4383	"CHEBI:4024"	"cyclopentolate"	"2.99"	"3"	4383
"CN(C)S(=O)(=O)C1=CC(=C(C=C1)N2CCCC2)C(=O)N3CCN(CC3)C4=CC=C(C=C4)[N+](=O)[O-]"	3774	1	4	1	3	"0.10813948987205223"	-285.267297261628	0.134170854271357	0.490852976955463	"C23H29N5O5S"	"[M + K]+"	"WXBVFZVJSITTKR"	"InChI=1S/C23H29N5O5S/c1-24(2)34(32,33)20-9-10-22(26-11-3-4-12-26)21(17-20)23(29)27-15-13-25(14-16-27)18-5-7-19(8-6-18)28(30)31/h5-10,17H,3-4,11-16H2,1-2H3"	"N,N-dimethyl-3-[4-(4-nitrophenyl)piperazine-1-carbonyl]-4-pyrrolidin-1-ylbenzenesulfonamide"	2.5999999	"4832119"	"PubChem:(4832119);PubMed;CHEBI:(93724)"	98	526.153350830078	159.233856	"2283_fibl_pilot_pos_sirius_2475"	2475	"CHEBI:93724"	"N,N-dimethyl-3-[[4-(4-nitrophenyl)-1-piperazinyl]-oxomethyl]-4-(1-pyrrolidinyl)benzenesulfonamide"	"2.04"	"2"	2475
"CN(C1=CC(=C(C=C1)O)O)C(CCC(=O)N)C(=O)O"	526	1	1	2	2	"0.603323434891469"	-270.633214309043	1	58.7482522130341	"C12H16N2O5"	"[M + H]+"	"DOACJPGLGGWIGS"	"InChI=1S/C12H16N2O5/c1-14(7-2-4-9(15)10(16)6-7)8(12(18)19)3-5-11(13)17/h2,4,6,8,15-16H,3,5H2,1H3,(H2,13,17)(H,18,19)"	"Methylagaridoxin"	0.200000003	"173523"	"MeSH:(173523);PubChem:(173523);PubMed"	70	269.113372802734	113.545368	"2095_fibl_pilot_pos_sirius_2277"	2277	NA	NA	NA	NA	2277
"CN(C1CCCCC1)C(=O)C(F)(F)F"	4364	1	2	1	2	"0.03264255890905419"	-326.707911306665	0.0889447236180905	0.712074999191652	"C9H14F3NO"	"[M + H]+"	"YIPMXDYAKIORFF"	"InChI=1S/C9H14F3NO/c1-13(8(14)9(10,11)12)7-5-3-2-4-6-7/h7H,2-6H2,1H3"	"null"	2.70000005	"62491979"	"COCONUT:(CNP0092351);PubChem:(62491979);SuperNatural:(SN00138743);ZINC bio:(ZINC68574660)"	3153922	210.110977172852	116.579862	"4202_fibl_pilot_pos_sirius_4471"	4471	NA	NA	NA	NA	4471
"CN(CC(=O)N1CCCC1C(=O)OC(C(CO)O)C(C(CO)O)O)C(=O)C(CC2=CC=CC=C2)NC(=O)C3=CC=CC=C3"	1833	1	1	1	2	"0.29513012692817125"	-485.954713043727	0.733668341708543	50.7909392048005	"C30H39N3O10"	"[M + K]+"	"YDHIOOCOWPJKRV"	"InChI=1S/C30H39N3O10/c1-32(29(41)21(15-19-9-4-2-5-10-19)31-28(40)20-11-6-3-7-12-20)16-25(38)33-14-8-13-22(33)30(42)43-27(24(37)18-35)26(39)23(36)17-34/h2-7,9-12,21-24,26-27,34-37,39H,8,13-18H2,1H3,(H,31,40)"	"null"	-0.5	"44715296"	"COCONUT:(CNP0047645);PubChem:(44715296);SuperNatural:(SN00040070 SN00040073 SN00040071 SN00040072);ZINC bio:(ZINC67910455 ZINC67910459 ZINC67910463 ZINC67910466)"	3153922	640.225524902344	204.298884	"1357_fibl_pilot_pos_sirius_1486"	1486	NA	NA	NA	NA	1486
"CN(CC(=O)NC1=CC(=CC=C1)OC)C(=O)COC2=CC=CC=C2C(=O)OC"	3246	1	1	2	2	"0.15426960265104953"	-191.297683358318	1	53.8990927077341	"C20H22N2O6"	"[M + H]+"	"HIZLTQXHXPFZJO"	"InChI=1S/C20H22N2O6/c1-22(12-18(23)21-14-7-6-8-15(11-14)26-2)19(24)13-28-17-10-5-4-9-16(17)20(25)27-3/h4-11H,12-13H2,1-3H3,(H,21,23)"	"methyl 2-[2-[[2-(3-methoxyanilino)-2-oxoethyl]-methylamino]-2-oxoethoxy]benzoate"	2.0999999	"8225222"	"PubChem:(8225222);COCONUT:(CNP0345459)"	2097154	387.155059814453	188.568012	"4548_fibl_pilot_pos_sirius_4821"	4821	NA	NA	NA	NA	4821
"CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N(C)CC(=O)NC(CCC(=O)O)C(=O)O"	3018	1	1	1	1	"0.17316049922224613"	-626.364065265738	1	63.4940893530415	"C23H27N9O6"	"[M + Na]+"	"HWJCYHPMIBUFQF"	"InChI=1S/C23H27N9O6/c1-31(10-13-9-26-20-18(27-13)19(24)29-23(25)30-20)14-5-3-12(4-6-14)21(36)32(2)11-16(33)28-15(22(37)38)7-8-17(34)35/h3-6,9,15H,7-8,10-11H2,1-2H3,(H,28,33)(H,34,35)(H,37,38)(H4,24,25,26,29,30)"	"N-(N-(p-(((2,4-Diamino-6-pteridinyl)methyl)methylamino)benzoyl)sarcosyl)-L-glutamic acid"	-0.6808272	"3052045;78300205"	"PubChem:(3052045 78300205);PubChem class - safety and toxic"	67108866	548.197448730469	197.179242	"2717_fibl_pilot_pos_sirius_2927"	2927	NA	NA	NA	NA	2927
"CN(CCC1=CC=CC=N1)C2C(OC(C2O)CO)CNC(=O)NC3=C(C=C(C=C3)F)F"	3369	1	2	1	2	"0.14353085072112365"	-405.742534960822	0.139195979899498	25.0637968419025	"C21H26F2N4O4"	"[M + Na]+"	"KDZXCPBBSKQKMV"	"InChI=1S/C21H26F2N4O4/c1-27(9-7-14-4-2-3-8-24-14)19-17(31-18(12-28)20(19)29)11-25-21(30)26-16-6-5-13(22)10-15(16)23/h2-6,8,10,17-20,28-29H,7,9,11-12H2,1H3,(H2,25,26,30)"	"null"	1.20000005	"28962277"	"COCONUT:(CNP0047345 CNP0048241);PubChem:(28962277);SuperNatural:(SN00025619);ZINC bio:(ZINC20465893)"	3153922	459.183578491211	164.110668	"5249_fibl_pilot_pos_sirius_5533"	5533	NA	NA	NA	NA	5533
"CN(CCC1=CC=CC=N1)CC2CN3CCC2CC3CNS(=O)(=O)C4=CC=CC=C4"	3316	1	3	1	3	"0.14759117861594123"	-296.556750082179	0.021608040201005	44.0308364693156	"C23H32N4O2S"	"[M + K]+"	"ZYQITKGERHHTCD"	"InChI=1S/C23H32N4O2S/c1-26(13-11-21-7-5-6-12-24-21)17-20-18-27-14-10-19(20)15-22(27)16-25-30(28,29)23-8-3-2-4-9-23/h2-9,12,19-20,22,25H,10-11,13-18H2,1H3"	"null"	2.70000005	"40780542"	"COCONUT:(CNP0004275 CNP0209405);PubChem:(40780542);SuperNatural:(SN00035361);ZINC bio:(ZINC67870727)"	3153922	467.18913269043	327.061638	"263_fibl_pilot_pos_sirius_292"	292	NA	NA	NA	NA	292
"CN(CCN)CC1=C(NN=C1)C2=CC=C(C=C2)F"	4378	1	1	1	2	"0.023100537896045846"	-345.712375609667	1	106.460181870002	"C13H17FN4"	"[M + H]+"	"WJJPSVIYQWOSFK"	"InChI=1S/C13H17FN4/c1-18(7-6-15)9-11-8-16-17-13(11)10-2-4-12(14)5-3-10/h2-5,8H,6-7,9,15H2,1H3,(H,16,17)"	"null"	0.899999976	"86304614"	"PubChem:(86304614);PubMed;PubChem class - bio and metabolites"	16777282	249.151885986328	264.529794	"5237_fibl_pilot_pos_sirius_5520"	5520	NA	NA	NA	NA	5520
"CN1C(=CC(=N1)C2CCCCC2)C3CN4CCC3CC4CNC(=O)COC5=CC=CC=C5"	2694	1	1	2	2	"0.20318065765358365"	-235.236661486663	1	51.9232206199344	"C26H36N4O2"	"[M + H]+"	"YONRWVLPDDICCZ"	"InChI=1S/C26H36N4O2/c1-29-25(15-24(28-29)19-8-4-2-5-9-19)23-17-30-13-12-20(23)14-21(30)16-27-26(31)18-32-22-10-6-3-7-11-22/h3,6-7,10-11,15,19-21,23H,2,4-5,8-9,12-14,16-18H2,1H3,(H,27,31)"	"null"	4.19999981	"25388961"	"COCONUT:(CNP0066638 CNP0183640);PubChem:(25388961);SuperNatural:(SN00019119);ZINC bio:(ZINC12602031)"	3153922	437.291168212891	175.204536	"517_fibl_pilot_pos_sirius_564"	564	NA	NA	NA	NA	564
"CN1C(=CC(=O)N(C1=O)C)NCCN(CCCC2=CC=C(C=C2)[N+](=O)[O-])CCO"	4322	1	3	2	3	"0.04382088060433756"	-377.47101969951	0.0542713567839196	4.55851494440364	"C19H27N5O5"	"[M - H2O + H]+"	"OEBPANQZQGQPHF"	"InChI=1S/C19H27N5O5/c1-21-17(14-18(26)22(2)19(21)27)20-9-11-23(12-13-25)10-3-4-15-5-7-16(8-6-15)24(28)29/h5-8,14,20,25H,3-4,9-13H2,1-2H3"	"nifekalant"	1.10000002	"4486;25273216"	"COCONUT:(CNP0213743);PubChem:(4486 25273216);CHEBI:(94575);ZINC bio:(ZINC00538083);additional;MeSH:(4486);Training Set;PubMed"	2646118	388.196334838867	131.893578	"1513_fibl_pilot_pos_sirius_1658"	1658	"CHEBI:94575"	"Nifekalant"	"2.53"	"2"	1658
"CN1C(=CN2C=CC=C2C1=O)CCCN=C(N)N"	3066	1	1	2	2	"0.16894825406178773"	-224.109100031575	1	24.48041034339	"C12H17N5O"	"[M + H]+"	"GQWWGRUJOCIUKI"	"InChI=1S/C12H17N5O/c1-16-9(4-2-6-15-12(13)14)8-17-7-3-5-10(17)11(16)18/h3,5,7-8H,2,4,6H2,1H3,(H4,13,14,15)"	"Peramine"	-0.600000024	"114748;91820525"	"COCONUT:(CNP0325462);KNApSAcK:(24793);Natural Products:(UNPD88157);PubChem:(114748 91820525);SuperNatural:(SN00353417);PubChem class - bio and metabolites;MeSH:(114748);PubMed;Biocyc:(CPD-17338)"	19957846	248.150802612305	152.967942	"594_fibl_pilot_pos_sirius_649"	649	NA	NA	NA	NA	649
"CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)CCCC(C(=O)O)N)OC)SC2)C(=O)O"	2893	1	4	2	7	"0.18549763504736777"	-576.654792663135	0.0120603015075377	8.66935725151535	"C17H23N7O7S2"	"[M + H]+"	"WQDSSNKOUGWAFL"	"InChI=1S/C17H23N7O7S2/c1-23-16(20-21-22-23)33-7-8-6-32-15-17(31-2,14(30)24(15)11(8)13(28)29)19-10(25)5-3-4-9(18)12(26)27/h9,15H,3-7,18H2,1-2H3,(H,19,25)(H,26,27)(H,28,29)"	"(6S,7S)-7-[(5-amino-5-carboxypentanoyl)amino]-7-methoxy-3-[(1-methyltetrazol-5-yl)sulfanylmethyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid"	-1.38510978	"22818640;102117130"	"COCONUT:(CNP0219132);Natural Products:(UNPD35444);PubChem:(22818640 102117130);SuperNatural:(SN00241540);MeSH:(102117130);PubMed"	3178566	502.119079589844	113.772924	"116_fibl_pilot_pos_sirius_130"	130	NA	NA	NA	NA	130
"CN1C(CC(=O)NC1=O)C(=O)NC(CC2=CN=CN2)C(=O)N3CCCC3C(=O)N"	1135	1	1	2	4	"0.40811533035632247"	-297.372149580739	0.713065326633166	14.3951631344608	"C17H23N7O5"	"[M + H]+"	"OANIJWQNWHMDMC"	"InChI=1S/C17H23N7O5/c1-23-12(6-13(25)22-17(23)29)15(27)21-10(5-9-7-19-8-20-9)16(28)24-4-2-3-11(24)14(18)26/h7-8,10-12H,2-6H2,1H3,(H2,18,26)(H,19,20)(H,21,27)(H,22,25,29)"	"L-Prolinamide, N-((hexahydro-3-methyl-2,6-dioxo-4-pyrimidinyl)carbonyl)-L-histidyl-, (S)-, hydrate"	-2.09210896	"3080390;44307605"	"PubChem class - safety and toxic;PubChem:(3080390 44307605);PubMed"	67108930	406.183807373047	199.941246	"4256_fibl_pilot_pos_sirius_4525"	4525	NA	NA	NA	NA	4525
"CN1C=CC=C1C=NNC(=O)NC2=CC=C(C=C2)OC"	3159	1	1	2	2	"0.16051941162934497"	-300.732772807075	1	51.3871924759302	"C14H16N4O2"	"[M + H]+"	"LKYAEXHCBDHUKL"	"InChI=1S/C14H16N4O2/c1-18-9-3-4-12(18)10-15-17-14(19)16-11-5-7-13(20-2)8-6-11/h3-10H,1-2H3,(H2,16,17,19)"	"Semicarbazide, 4-(p-methoxyphenyl)-1-((1-methyl-2-pyrrolyl)methylene)-"	1.60000002	"9589542"	"PubChem:(9589542);PubChem class - safety and toxic"	67108866	273.134704589844	144.992178	"4020_fibl_pilot_pos_sirius_4284"	4284	NA	NA	NA	NA	4284
"CN1C=CC=C1C=NNC(=O)NC2=CC=C(C=C2)OC"	2723	1	1	2	2	"0.200623342454355"	-273.241507031774	1	31.7826055040334	"C14H16N4O2"	"[M + H]+"	"LKYAEXHCBDHUKL"	"InChI=1S/C14H16N4O2/c1-18-9-3-4-12(18)10-15-17-14(19)16-11-5-7-13(20-2)8-6-11/h3-10H,1-2H3,(H2,16,17,19)"	"Semicarbazide, 4-(p-methoxyphenyl)-1-((1-methyl-2-pyrrolyl)methylene)-"	1.60000002	"9589542"	"PubChem:(9589542);PubChem class - safety and toxic"	67108866	273.134399414062	126.058056	"1866_fibl_pilot_pos_sirius_2033"	2033	NA	NA	NA	NA	2033
"CN1C=CC=C1C=NNC(=O)NC2=CC=C(C=C2)OC"	2732	1	1	2	2	"0.2000220588595363"	-289.196494201471	1	41.1061835484779	"C14H16N4O2"	"[M + H]+"	"LKYAEXHCBDHUKL"	"InChI=1S/C14H16N4O2/c1-18-9-3-4-12(18)10-15-17-14(19)16-11-5-7-13(20-2)8-6-11/h3-10H,1-2H3,(H2,16,17,19)"	"Semicarbazide, 4-(p-methoxyphenyl)-1-((1-methyl-2-pyrrolyl)methylene)-"	1.60000002	"9589542"	"PubChem:(9589542);PubChem class - safety and toxic"	67108866	273.134582519531	114.54564	"3765_fibl_pilot_pos_sirius_4021"	4021	NA	NA	NA	NA	4021
"CN1C=CC2=C1C(=C(C=C2)OC3C(C(C(C(O3)CO)O)O)O)C4=CC5=C(C=C4CO)OCO5"	3765	1	2	1	1	"0.10880397640151317"	-458.456619390001	0.250251256281407	4.39551084080256	"C23H25NO9"	"[M - H2O + H]+"	"MNBXTLGGZVLCRP"	"InChI=1S/C23H25NO9/c1-24-5-4-11-2-3-14(32-23-22(29)21(28)20(27)17(9-26)33-23)18(19(11)24)13-7-16-15(30-10-31-16)6-12(13)8-25/h2-7,17,20-23,25-29H,8-10H2,1H3"	"null"	0.965976894	NA	"COCONUT:(CNP0216344);Natural Products:(UNPD12642);SuperNatural:(SN00389985)"	3178496	442.147521972656	159.064164	"960_fibl_pilot_pos_sirius_1054"	1054	NA	NA	NA	NA	1054
"CN1C=CN=C1SC2=C(C=C(C=C2)C=NNC(=O)C3=CC=CC=C3O)[N+](=O)[O-]"	2884	1	1	2	2	"0.1861325238017507"	-274.742089395047	0.989447236180904	62.2834665875661	"C18H15N5O4S"	"[M - H2O + H]+"	"PLHDFTJRGZEFCG"	"InChI=1S/C18H15N5O4S/c1-22-9-8-19-18(22)28-16-7-6-12(10-14(16)23(26)27)11-20-21-17(25)13-4-2-3-5-15(13)24/h2-11,24H,1H3,(H,21,25)"	"2-hydroxy-N-[[4-(1-methylimidazol-2-yl)sulfanyl-3-nitrophenyl]methylideneamino]benzamide"	3.4000001	"403042;5472270;9552577"	"PubChem:(403042 5472270 9552577);PubMed;CHEBI:(121300)"	98	380.080017089844	201.045972	"243_fibl_pilot_pos_sirius_269"	269	"CHEBI:121300"	"2-hydroxy-N-[[4-[(1-methyl-2-imidazolyl)thio]-3-nitrophenyl]methylideneamino]benzamide"	"2.53"	"2"	269
"CN1C=NC2=C1C(=O)N(C(=O)N2C)CC(=O)O"	2744	1	1	2	2	"0.19939039727735866"	-150.396243997511	1	47.3100854661505	"C9H10N4O4"	"[M + H]+"	"YCTSCXLOPJCPDH"	"InChI=1S/C9H10N4O4/c1-11-4-10-7-6(11)8(16)13(3-5(14)15)9(17)12(7)2/h4H,3H2,1-2H3,(H,14,15)"	"1-Theobromineacetic acid"	-0.699379981	"22375;6997312;92329925"	"NORMAN:(NS00040797);PubChem:(22375 6997312 92329925);ZINC bio:(ZINC01849566);MeSH:(22375);PubChem class - safety and toxic;PubMed"	67379270	239.077827453613	61.31943	"2025_fibl_pilot_pos_sirius_2205"	2205	NA	NA	NA	NA	2205
"CN1C=NC2=C1C(=O)NC(=N2)N(C)C"	1652	1	1	2	2	"0.31969321348796514"	-76.9943830551282	1	24.5421222928074	"C8H11N5O"	"[M + H]+"	"QUMCOMCHSYRXLJ"	"InChI=1S/C8H11N5O/c1-12(2)8-10-6-5(7(14)11-8)13(3)4-9-6/h4H,1-3H3,(H,10,11,14)"	"Oprea1_667056"	-0.5	"135796039"	"COCONUT:(CNP0191720);Natural Products:(UNPD145639);PubChem:(135796039);PubMed"	2129986	194.103805541992	95.821842	"2890_fibl_pilot_pos_sirius_3107"	3107	NA	NA	NA	NA	3107
"CN1C=NC2=C1C(=O)NC(=O)N2C"	2223	1	1	2	2	"0.2493517852914751"	-13.187563589634	1	13.0587838583072	"C7H8N4O2"	"[M + H]+"	"YAPQBXQYLJRXSA"	"InChI=1S/C7H8N4O2/c1-10-3-8-5-4(10)6(12)9-7(13)11(5)2/h3H,1-2H3,(H,9,12,13)"	"Santheose"	-0.378226101	"5429;3693432;9989875;16120415;54192196;53405263;53442230;53442231;59272723;59272724;58172397;58172454"	"HMDB:(2825);PubChem class - food;ZINC bio:(ZINC00002151);additional;HSDB:(83-67-0);MeSH:(5429);Plantcyc:(3-7-DIMETHYLXANTHINE);PubMed;NORMAN:(NS00009946);COCONUT:(CNP0328305);KNApSAcK:(1509);Natural Products:(UNPD91979);PubChem:(5429 3693432 9989875 16120415 54192196 53405263 53442230 53442231 59272723 59272724 58172397 58172454);CHEBI:(28946);PubChem class - bio and metabolites;KEGG:(C07480);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(3-7-DIMETHYLXANTHINE)"	254733182	181.072242736816	37.212357	"4383_fibl_pilot_pos_sirius_4654"	4654	"CHEBI:28946"	"theobromine"	"2.56"	"3"	4654
"CN1C=NC2=CC=CC=C21"	2205	1	1	2	2	"0.2513117826417753"	-42.4214392187486	1	22.7122651523994	"C8H8N2"	"[M + H]+"	"FGYADSCZTQOAFK"	"InChI=1S/C8H8N2/c1-10-6-9-7-4-2-3-5-8(7)10/h2-6H,1H3"	"Methylbenzimidazole"	1.39999998	"95890;23272920;53798800;129722009"	"NORMAN:(NS00025326);PubChem:(95890 23272920 53798800 129722009);PubChem class - safety and toxic;Training Set;PubMed;KEGG Mine"	8657322050	133.076171875	123.15828	"884_fibl_pilot_pos_sirius_966"	966	NA	NA	NA	NA	966
"CN1C=NC2=CC=CC=C21"	3482	1	1	2	2	"0.13544608054077165"	-56.7797302049232	1	22.8555166963694	"C8H8N2"	"[M + H]+"	"FGYADSCZTQOAFK"	"InChI=1S/C8H8N2/c1-10-6-9-7-4-2-3-5-8(7)10/h2-6H,1H3"	"Methylbenzimidazole"	1.39999998	"95890;23272920;53798800;129722009"	"NORMAN:(NS00025326);PubChem:(95890 23272920 53798800 129722009);PubChem class - safety and toxic;Training Set;PubMed;KEGG Mine"	8657322050	133.076141357422	165.943656	"2838_fibl_pilot_pos_sirius_3052"	3052	NA	NA	NA	NA	3052
"CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(=O)NCC3=CC4=C(C=C3)OCO4"	257	1	3	2	5	"0.7907237317728856"	-247.974793153858	0.071356783919598	36.660647913804	"C17H17N5O5"	"[M + H]+"	"JPTMRBCYBDCYBQ"	"InChI=1S/C17H17N5O5/c1-20-15-14(16(24)21(2)17(20)25)22(8-19-15)7-13(23)18-6-10-3-4-11-12(5-10)27-9-26-11/h3-5,8H,6-7,9H2,1-2H3,(H,18,23)"	"Oprea1_309639"	0.592981398	"1147740"	"COCONUT:(CNP0369093);PubChem:(1147740);SuperNatural:(SN00048676);PubMed;ZINC bio:(ZINC00892819)"	3153986	372.12890625	154.210992	"318_fibl_pilot_pos_sirius_351"	351	NA	NA	NA	NA	351
"CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CCC(=O)N=CC3=C(C(=CC=C3)OC)OC"	2089	1	1	2	3	"0.264789209381083"	-305.355603048559	0.852763819095477	14.632555418228	"C19H21N5O5"	"[M + H]+"	"UCOUCQHUBMZZFN"	"InChI=1S/C19H21N5O5/c1-22-17-15(18(26)23(2)19(22)27)24(11-21-17)9-8-14(25)20-10-12-6-5-7-13(28-3)16(12)29-4/h5-7,10-11H,8-9H2,1-4H3"	"N-[(2,3-dimethoxyphenyl)methylidene]-3-(1,3-dimethyl-2,6-dioxopurin-7-yl)propanamide"	1.23215425	"1426858;3349506"	"PubChem:(1426858 3349506);COCONUT:(CNP0196699)"	2097154	400.160247802734	116.441532	"5326_fibl_pilot_pos_sirius_5610"	5610	NA	NA	NA	NA	5610
"CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CCC(=O)N=CC3=C(C(=CC=C3)OC)OC"	1760	1	1	2	3	"0.304750639235914"	-278.467870173192	0.964321608040201	12.2995757332605	"C19H21N5O5"	"[M + H]+"	"UCOUCQHUBMZZFN"	"InChI=1S/C19H21N5O5/c1-22-17-15(18(26)23(2)19(22)27)24(11-21-17)9-8-14(25)20-10-12-6-5-7-13(28-3)16(12)29-4/h5-7,10-11H,8-9H2,1-4H3"	"N-[(2,3-dimethoxyphenyl)methylidene]-3-(1,3-dimethyl-2,6-dioxopurin-7-yl)propanamide"	1.23215425	"1426858;3349506"	"PubChem:(1426858 3349506);COCONUT:(CNP0196699)"	2097154	400.160034179688	142.684854	"4634_fibl_pilot_pos_sirius_4908"	4908	NA	NA	NA	NA	4908
"CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CCN(C)C(=O)C3=CC(=C(C(=C3)OC)OC)OC"	2945	1	1	2	2	"0.18020506825546173"	-304.014058993058	1	23.5384816065752	"C20H25N5O6"	"[M + H]+"	"PKMGLIFAWUINDF"	"InChI=1S/C20H25N5O6/c1-22(18(26)12-9-13(29-4)16(31-6)14(10-12)30-5)7-8-25-11-21-17-15(25)19(27)24(3)20(28)23(17)2/h9-11H,7-8H2,1-6H3"	"N-[2-(1,3-dimethyl-2,6-dioxopurin-7-yl)ethyl]-3,4,5-trimethoxy-N-methylbenzamide"	1.01074255	"3054138"	"PubChem:(3054138);PubChem class - safety and toxic"	67108866	432.186798095703	159.562218	"4053_fibl_pilot_pos_sirius_4320"	4320	NA	NA	NA	NA	4320
"CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CCNC(=O)C3=CC(=C(C(=C3)OC)OC)OC"	2435	1	1	2	4	"0.22720865059786216"	-233.093905736142	0.815075376884422	22.0810724868463	"C19H23N5O6"	"[M - H2O + H]+"	"LZTLYGNBVDUTPS"	"InChI=1S/C19H23N5O6/c1-22-16-14(18(26)23(2)19(22)27)24(10-21-16)7-6-20-17(25)11-8-12(28-3)15(30-5)13(9-11)29-4/h8-10H,6-7H2,1-5H3,(H,20,25)"	"N-[2-(1,3-dimethyl-2,6-dioxopurin-7-yl)ethyl]-3,4,5-trimethoxybenzamide"	0.74130863	"3054136"	"PubChem:(3054136);PubChem class - safety and toxic"	67108866	400.159545898438	142.684854	"4882_fibl_pilot_pos_sirius_5159"	5159	NA	NA	NA	NA	5159
"CN1C2=C(C(=O)N(C1=O)C)NC(=N2)SC"	1955	1	2	1	2	"0.27938405296369884"	-160.373056845306	0.839195979899498	14.1389993653658	"C8H10N4O2S"	"[M + K]+"	"RLOPOZUJNIRHCF"	"InChI=1S/C8H10N4O2S/c1-11-5-4(9-7(10-5)15-3)6(13)12(2)8(11)14/h1-3H3,(H,9,10)"	"8-(methylthio)theophylline"	0.561887622	"225210"	"MeSH:(225210);PubChem:(225210);PubMed"	70	265.015518188477	30.1505556	"5279_fibl_pilot_pos_sirius_5563"	5563	NA	NA	NA	NA	5563
