#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
2920	spectra_filtered.mgf	*..*		:3876	283	-1	0	510.356	1	0.809275	0	0	1629340.0	843000.0	Spectral Match to 1-Heptadecanoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2920	-1	GNPS-NIST14-MATCHES.mgf	0.17939				6	0	9.15527e-05	510.356	0	CCMSLIB00003134769
976	spectra_filtered.mgf	*..*		:16794	4599	-1	0	263.184	1	0.808593	0	0	3689.0	168200.0	Talaromycin A M+CH3OH+H	GNPS-LIBRARY	temp/spectra_filtered.mgf976	-1	GNPS-LIBRARY.mgf	201.414				8	0	0.053009	263.237	0	CCMSLIB00005436020
4736	spectra_filtered.mgf	*..*		:299	2727	-1	0	370.128	1	0.808153	0	0	2212140.0	6251000.0	NCGC00180546-03! M+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf4736	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	1.40167				12	0	0.000518799	370.129	0	CCMSLIB00000849078
5651	spectra_filtered.mgf	*..*		:331	4659	-1	0	289.092	1	0.808093	0	0	819076.0	585600.0	NCGC00385684-01_C12H16O8_4H-Pyran-4-one, 3-(beta-D-glucopyranosyloxy)-2-methyl- M+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf5651	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	1.37233				6	0	0.000396729	289.092	0	CCMSLIB00000853843
697	spectra_filtered.mgf	*..*		:23776	42239	-1	0	346.186	1	0.807385	0	0	188.282	319100.0	(2S,3R,4S,5S,6R)-2-[4-(3-hydroxybutyl)phenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol [M+NH4]+	MONA	temp/spectra_filtered.mgf697	-1	MONA.mgf	104.55				9	0	0.0361938	346.15	0	CCMSLIB00004714839
3687	spectra_filtered.mgf	*..*		:3975	5202	-1	0	454.293	1	0.807278	0	0	5025040.0	248300.0	Spectral Match to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3687	-1	GNPS-NIST14-MATCHES.mgf	0.67176				6	0	0.000305176	454.293	0	CCMSLIB00003139689
1828	spectra_filtered.mgf	*..*		:4278	1887	-1	0	263.236	1	0.806435	0	0	285062.0	570200.0	Spectral Match to Conjugated linoleic Acid (10E,12Z) from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1828	-1	GNPS-NIST14-MATCHES.mgf	3.47797				8	0	0.000915527	263.237	0	CCMSLIB00003136374
3099	spectra_filtered.mgf	*..*		:1246	3404	-1	0	361.274	1	0.805018	0	0	113852.0	262300.0	Spectral Match to O-Arachidonoylglycidol from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3099	-1	GNPS-NIST14-MATCHES.mgf	0.591305				7	0	0.000213623	361.274	0	CCMSLIB00003137891
5531	spectra_filtered.mgf	*..*		:4869	4869	-1	0	548.372	1	0.804343	0	0	1451180.0	979600.0	PC(20:2/0:0); [M+H]+ C28H55N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf5531	-1	PNNL-LIPIDS-POSITIVE.mgf	2.00344				6	0	0.00109863	548.371	0	CCMSLIB00010062541
1580	spectra_filtered.mgf	*..*		:95	1187	-1	0	188.128	1	0.804181	0	0	155.171	1539400.0	4-aminobutanoic acid_pentanoyl chloride [M+H]+	CMMC-LIBRARY	temp/spectra_filtered.mgf1580	-1	CMMC-LIBRARY.mgf	194.498				7	0	0.0365906	188.165	0	CCMSLIB00012472201
530	spectra_filtered.mgf	*..*		:2483	6924	-1	0	261.222	1	0.803784	0	0	172200.0	113400.0	NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585] [M-3H2O+H]+	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf530	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	2.57018				10	0	0.000671387	261.221	0	CCMSLIB00005722220
2243	spectra_filtered.mgf	*..*		:2629	182	-1	0	295.226	1	0.802678	0	0	360129.0	539400.0	Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2243	-1	GNPS-NIST14-MATCHES.mgf	2.68763				9	0	0.000793457	295.227	0	CCMSLIB00003134668
5654	spectra_filtered.mgf	*..*		:299	2727	-1	0	370.128	1	0.802592	0	0	2212140.0	4421400.0	NCGC00180546-03! M+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf5654	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	4.28747				14	0	0.00158691	370.126	0	CCMSLIB00000849078
5622	spectra_filtered.mgf	*..*		:3846	93	-1	0	335.258	1	0.802024	0	0	438607.0	255000.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf5622	-1	GNPS-NIST14-MATCHES.mgf	0.273081				8	0	9.15527e-05	335.258	0	CCMSLIB00003134579
5507	spectra_filtered.mgf	*..*		:93607	93607	-1	0	480.244	1	0.801256	0	0	323.626	371700.0	NCGC00380938-01 [M+NH4]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf5507	-1	MSNLIB-POSITIVE.mgf	0.190638				13	0	9.15527e-05	480.244	0	CCMSLIB00012444859
465	spectra_filtered.mgf	*..*		:2997	3931	-1	0	353.269	1	0.801105	0	0	538621.0	213100.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf465	-1	GNPS-NIST14-MATCHES.mgf	1.46857				8	0	0.000518799	353.268	0	CCMSLIB00003138418
3418	spectra_filtered.mgf	*..*		:3730	5685	-1	0	335.258	1	0.800751	0	0	262535.0	54200.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3418	-1	GNPS-NIST14-MATCHES.mgf	0.0				6	0	0.0	335.258	0	CCMSLIB00003140172
816	spectra_filtered.mgf	*..*		:97389	97389	-1	0	424.254	1	0.800726	0	0	208.903	275500.0	SCHEMBL24482298 [M+NH4]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf816	-1	MSNLIB-POSITIVE.mgf	0.93512				9	0	0.000396729	424.254	0	CCMSLIB00012448641
427	spectra_filtered.mgf	*..*		:98777	98777	-1	0	404.228	1	0.799393	0	0	302.917	833600.0	CHEBI:180933 [M+NH4]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf427	-1	MSNLIB-POSITIVE.mgf	0.75496				6	0	0.000305176	404.228	0	CCMSLIB00012450029
3482	spectra_filtered.mgf	*..*		:85304	85304	-1	0	773.214	1	0.798542	0	0	257.628	1686500.0	NCGC00380464-01!3-[(2S,3R,4S,5R,6S)-3,4-dihydroxy-6-methyl-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5-hydroxy-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf3482	-1	MSNLIB-POSITIVE.mgf	1.02618				8	0	0.000793457	773.213	0	CCMSLIB00012436556
112	spectra_filtered.mgf	*..*		:20258	32256	-1	0	611.161	1	0.798478	0	0	2141.0	559900.0	Massbank:PR303377 NP-006989(12) M+H	MASSBANK	temp/spectra_filtered.mgf112	-1	MASSBANK.mgf	0.699073				17	0	0.000427246	611.161	0	CCMSLIB00005745809
785	spectra_filtered.mgf	*..*		:45865	45865	-1	0	181.122	1	0.798349	0	0	121.441	1170000.0	15356-74-8 [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf785	-1	MSNLIB-POSITIVE.mgf	200.421				7	0	0.0363007	181.086	0	CCMSLIB00012359633
5534	spectra_filtered.mgf	*..*		:15475	13473	-1	0	311.185	1	0.79705	0	0	268.389	296800.0	pranolium [M+Na]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf5534	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	118.271				10	0	0.0368042	311.222	0	CCMSLIB00012267786
4611	spectra_filtered.mgf	*..*		:1808	423	-1	0	450.3	1	0.796827	0	0	403912.0	142000.0	Phe-C20:5 M+H	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf4611	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	0.474402				7	0	0.000213623	450.3	0	CCMSLIB00010011022
5506	spectra_filtered.mgf	*..*		:96414	96414	-1	0	420.186	1	0.796732	0	0	481.221	4327300.0	Icariside F2 [M+NH4]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf5506	-1	MSNLIB-POSITIVE.mgf	1.67046				17	0	0.000701904	420.187	0	CCMSLIB00012447666
1826	spectra_filtered.mgf	*..*		:2327	2502	-1	0	608.467	1	0.795082	0	0	1261070.0	444700.0	Spectral Match to 1-Lignoceroyl-2-hydroxy-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1826	-1	GNPS-NIST14-MATCHES.mgf	62.2923				6	0	0.0379028	608.429	0	CCMSLIB00003136989
548	spectra_filtered.mgf	*..*		:1544	13543	-1	0	237.184	1	0.794261	0	0	468353.0	108100.0	Massbank:AC000100 5-hydroxyculmorin|(1S,3R,3aS,4R,6R,8aR,9R)-Decahydro-1,5,5,8a-tetramethyl-1,4-methanoazulene-3,6,9-triol M-H2O+H	MASSBANK	temp/spectra_filtered.mgf548	-1	MASSBANK.mgf	0.0				8	0	0.0	237.184	0	CCMSLIB00005727095
1527	spectra_filtered.mgf	*..*		:98677	98677	-1	0	364.197	1	0.794107	0	0	312.775	669000.0	[(2E,6E)-1-Oxo-8-hydroxy-2,6-dimethylocta-2,6-dien-1-yl]beta-D-glucopyranoside [M+NH4]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf1527	-1	MSNLIB-POSITIVE.mgf	100.218				7	0	0.036499	364.16	0	CCMSLIB00012449929
3302	spectra_filtered.mgf	*..*		:1191	2328	-1	0	326.317	1	0.794085	0	0	73401000.0	435300.0	spermidine-C12:1 M+H	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf3302	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	0.841691				6	0	0.000274658	326.317	0	CCMSLIB00011435807
4409	spectra_filtered.mgf	*..*		:265	2237	-1	0	540.244	1	0.793956	0	0	173182.0	881400.0	NCGC00169315-02!2-(hydroxymethyl)-6-[5-[3-(hydroxymethyl)-5-(3-hydroxypropyl)-7-methoxy-2,3-dihydro-1-benzofuran-2-yl]-2-methoxyphenoxy]oxane-3,4,5-triol M+NH4	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf4409	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.790839				14	0	0.000427246	540.244	0	CCMSLIB00000848553
1155	spectra_filtered.mgf	*..*		:450	4228	-1	0	389.217	1	0.793839	0	0	210699.0	642400.0	NCGC00380213-01_C19H32O8_2-Butanone, 4-[3-(beta-D-glucopyranosyloxy)-4-hydroxy-2,6,6-trimethyl-1-cyclohexen-1-yl]- M+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf1155	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.235223				8	0	9.15527e-05	389.217	0	CCMSLIB00000852977
4597	spectra_filtered.mgf	*..*		:2522	7086	-1	0	219.174	1	0.793628	0	0	2509230.0	447000.0	1-methyl-4-(6-methylhept-5-en-2-yl)-2,3-dioxabicyclo[2.2.2]oct-5-ene M-H2O+H	GNPS-LIBRARY	temp/spectra_filtered.mgf4597	-1	GNPS-LIBRARY.mgf	1.39239				7	0	0.000305176	219.174	0	CCMSLIB00005724598
3649	spectra_filtered.mgf	*..*		:21444	33442	-1	0	235.145	1	0.793401	0	0	1403.0	1210600.0	Massbank:PR311078 Coumaroyl putrescin M+H	MASSBANK	temp/spectra_filtered.mgf3649	-1	MASSBANK.mgf	2.98499				6	0	0.000701904	235.144	0	CCMSLIB00005746995
794	spectra_filtered.mgf	*..*		:86831	86831	-1	0	653.208	1	0.793321	0	0	191.549	215800.0	DTXSID301105393 [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf794	-1	MSNLIB-POSITIVE.mgf	0.186878				6	0	0.00012207	653.208	0	CCMSLIB00012438083
4128	spectra_filtered.mgf	*..*		:399	3000	-1	0	361.089	1	0.791571	0	0	13898.0	711600.0	NCGC00384821-01_C16H18O8_Cyclohexanecarboxylic acid, 1,3,4-trihydroxy-5-[[(2E)-3-(4-hydroxyphenyl)-1-oxo-2-propen-1-yl]oxy]-, (1R,3R,4S,5R)- M+Na	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf4128	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	100.489				6	0	0.0362854	361.053	0	CCMSLIB00000849957
4811	spectra_filtered.mgf	*..*		:14	1462	-1	0	172.097	1	0.791469	0	0	237.749	449600.0	4-aminobutanoic acid_(E)-but-2-enoic acid [M+H]+	CMMC-LIBRARY	temp/spectra_filtered.mgf4811	-1	CMMC-LIBRARY.mgf	1.77328				6	0	0.000305176	172.097	0	CCMSLIB00012472585
5367	spectra_filtered.mgf	*..*		:1809	420	-1	0	416.316	1	0.790858	0	0	193522.0	142800.0	Leu-C20:5 M+H	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf5367	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	0.0				8	0	0.0	416.316	0	CCMSLIB00010011019
1169	spectra_filtered.mgf	*..*		:112	280	-1	0	867.213	1	0.79072	0	0	921.0	390500.0	Procyanidin C1 40eV M+H	PHENOLICSDB	temp/spectra_filtered.mgf1169	-1	PHENOLICSDB.mgf	0.211142				14	0	0.000183105	867.213	0	CCMSLIB00012079701
4367	spectra_filtered.mgf	*..*		:2094	4919	-1	0	303.231	1	0.788715	0	0	307174.0	301700.0	Spectral Match to 20-Hydroxy-(5Z,8Z,11Z,14Z)-eicosatetraenoic acid from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf4367	-1	GNPS-NIST14-MATCHES.mgf	3.32116				12	0	0.00100708	303.232	0	CCMSLIB00003139406
1600	spectra_filtered.mgf	*..*		:425	12929	-1	0	343.103	1	0.78806	0	0	4325820.0	608600.0	Caffeic acid 4-O-beta-D-glucopyranoside  M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf1600	-1	GNPS-LIBRARY.mgf	2.93521				6	0	0.00100708	343.102	0	CCMSLIB00010129502
5616	spectra_filtered.mgf	*..*		:2132	10731	-1	0	542.324	1	0.788042	0	0	294732000.0	11622000.0	Lyso PC (20:5) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf5616	-1	GNPS-LIBRARY.mgf	1.01289				6	0	0.000549316	542.323	0	CCMSLIB00006678146
3392	spectra_filtered.mgf	*..*		:18883	16426	-1	0	463.129	1	0.787601	0	0	438.802	246700.0	630407-66-8 [2M-H2O+2H]+2	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf3392	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	3.03114				13	0	0.00140381	463.13	0	CCMSLIB00012270739
1387	spectra_filtered.mgf	*..*		:1	81	-1	0	300.29	1	0.786465	0	0	187149000.0	139600.0	Sphingosine M+H	GNPS-EMBL-MCF	temp/spectra_filtered.mgf1387	-1	GNPS-EMBL-MCF.mgf	0.304881				6	0	9.15527e-05	300.29	0	CCMSLIB00000479737
3752	spectra_filtered.mgf	*..*		:547	4881	-1	0	1047.54	1	0.786269	0	0	991472.0	506200.0	NCGC00385395-01_C51H84O23_(3beta,22R,25R)-26-(beta-D-Glucopyranosyloxy)-22-hydroxyfurost-5-en-3-yl 6-deoxy-alpha-L-mannopyranosyl-(1->2)-[beta-D-glucopyranosyl-(1->4)]-beta-D-glucopyranoside M-H2O+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf3752	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	5.24387				14	0	0.00549316	1047.53	0	CCMSLIB00000854294
1465	spectra_filtered.mgf	*..*		:61850	61850	-1	0	219.14	1	0.786164	0	0	3474.0	435000.0	1,5-dimethyl-1-vinyl-4-hexenyl acetate [M+Na]+	BMDMS-NP	temp/spectra_filtered.mgf1465	-1	BMDMS-NP.mgf	156.529				7	0	0.0343018	219.174	0	CCMSLIB00006416150
456	spectra_filtered.mgf	*..*		:3287	5625	-1	0	293.211	1	0.784614	0	0	708085.0	624300.0	Spectral Match to 9-OxoOTrE from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf456	-1	GNPS-NIST14-MATCHES.mgf	0.312242				10	0	9.15527e-05	293.211	0	CCMSLIB00003140112
5600	spectra_filtered.mgf	*..*		:99989	99989	-1	0	444.223	1	0.784536	0	0	258.794	246400.0	SCHEMBL15173027 [M+NH4]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf5600	-1	MSNLIB-POSITIVE.mgf	1.58007				6	0	0.000701904	444.224	0	CCMSLIB00012451241
2238	spectra_filtered.mgf	*..*		:2687	4532	-1	0	275.201	1	0.784225	0	0	331150.0	153400.0	Spectral Match to 9-OxoOTrE from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2238	-1	GNPS-NIST14-MATCHES.mgf	1.77427				10	0	0.000488281	275.201	0	CCMSLIB00003139019
796	spectra_filtered.mgf	*..*		:3010	3679	-1	0	337.237	1	0.783464	0	0	203752.0	213100.0	Spectral Match to 9S,11R-Epidioxy-15S-hydroxy-13E-prostaenoic acid from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf796	-1	GNPS-NIST14-MATCHES.mgf	0.633451				7	0	0.000213623	337.237	0	CCMSLIB00003138166
3320	spectra_filtered.mgf	*..*		:428	5361	-1	0	434.202	1	0.78328	0	0	15987.0	1012600.0	NCGC00169814-02_C19H28O10_Benzyl 6-O-(6-deoxy-alpha-L-mannopyranosyl)-beta-D-glucopyranoside M+NH4	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf3320	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.702843				8	0	0.000305176	434.202	0	CCMSLIB00000855287
5373	spectra_filtered.mgf	*..*		:9099	7879	-1	0	884.5	1	0.781997	0	0	322.699	310900.0	Solasonine [M+H]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf5373	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	0.690053				7	0	0.000610352	884.499	0	CCMSLIB00012258616
4246	spectra_filtered.mgf	*..*		:3010	5910	-1	0	595.165	1	0.781896	0	0	78880.0	209500.0	NCGC00385832-01!5,7-dihydroxy-3-(4-hydroxyphenyl)-6,8-bis[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]chromen-4-one [IIN-based: Match] [M+H]+	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf4246	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.410207				17	0	0.000244141	595.165	0	CCMSLIB00005721206
4467	spectra_filtered.mgf	*..*		:5620	24083	-1	0	395.131	1	0.781579	0	0	182.996	149800.0	syringin [M+Na]+	MONA	temp/spectra_filtered.mgf4467	-1	MONA.mgf	1.46745				7	0	0.000579834	395.132	0	CCMSLIB00004696683
4901	spectra_filtered.mgf	*..*		:14284	26283	-1	0	384.144	1	0.781304	0	0	2650.0	535600.0	Massbank:PR301683 Rhoeadine M+H	MASSBANK	temp/spectra_filtered.mgf4901	-1	MASSBANK.mgf	0.0				8	0	0.0	384.144	0	CCMSLIB00005739835
1959	spectra_filtered.mgf	*..*		:4278	1887	-1	0	263.236	1	0.780752	0	0	285062.0	94800.0	Spectral Match to Conjugated linoleic Acid (10E,12Z) from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1959	-1	GNPS-NIST14-MATCHES.mgf	3.47797				7	0	0.000915527	263.237	0	CCMSLIB00003136374
4692	spectra_filtered.mgf	*..*		:31	650	-1	0	215.016	1	0.780596	0	0	145180.0	1852500.0	CITRATE M+Na	GNPS-MSMLS	temp/spectra_filtered.mgf4692	-1	GNPS-MSMLS.mgf	457.233				6	0	0.0983124	214.918	0	CCMSLIB00005464401
4292	spectra_filtered.mgf	*..*		:31	650	-1	0	215.016	1	0.780461	0	0	145180.0	1767300.0	CITRATE M+Na	GNPS-MSMLS	temp/spectra_filtered.mgf4292	-1	GNPS-MSMLS.mgf	457.233				6	0	0.0983124	214.918	0	CCMSLIB00005464401
3542	spectra_filtered.mgf	*..*		:89117	89117	-1	0	798.26	1	0.780323	0	0	191.149	294300.0	Myricadenin A [M+NH4]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf3542	-1	MSNLIB-POSITIVE.mgf	0.764602				7	0	0.000610352	798.259	0	CCMSLIB00012440369
4188	spectra_filtered.mgf	*..*		:1	179	-1	0	395.331	1	0.779802	0	0	197920.0	272800.0	Ergosterol M-H	ELIXDB-LICHEN-DATABASE	temp/spectra_filtered.mgf4188	-1	ELIXDB-LICHEN-DATABASE.mgf	2.00707				12	0	0.000793457	395.332	0	CCMSLIB00011430708
1743	spectra_filtered.mgf	*..*		:4765	23228	-1	0	397.111	1	0.778909	0	0	137.952	197000.0	geniposidic acid [M+Na]+	MONA	temp/spectra_filtered.mgf1743	-1	MONA.mgf	0.461094				6	0	0.000183105	397.111	0	CCMSLIB00004695828
5181	spectra_filtered.mgf	*..*		:2687	4532	-1	0	275.201	1	0.777746	0	0	331150.0	120300.0	Spectral Match to 9-OxoOTrE from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf5181	-1	GNPS-NIST14-MATCHES.mgf	1.4416				8	0	0.000396729	275.201	0	CCMSLIB00003139019
4937	spectra_filtered.mgf	*..*		:718	1762	-1	0	411.325	1	0.777548	0	0	54995.0	305000.0	NCGC00180497-02! M-H2O+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf4937	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	2.37419				6	0	0.000976562	411.326	0	CCMSLIB00000848042
5439	spectra_filtered.mgf	*..*		:244	538	-1	0	581.15	1	0.777544	0	0	496312.0	6406800.0	NCGC00385375-01!8-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-2-yl]-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one M+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf5439	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.315074				11	0	0.000183105	581.15	0	CCMSLIB00000846086
2117	spectra_filtered.mgf	*..*		:244	538	-1	0	581.15	1	0.777544	0	0	496312.0	6406800.0	NCGC00385375-01!8-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-2-yl]-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one M+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf2117	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.315074				11	0	0.000183105	581.15	0	CCMSLIB00000846086
1668	spectra_filtered.mgf	*..*		:97481	97481	-1	0	229.122	1	0.777251	0	0	286.766	171000.0	Dehydromelitensin [M+H-2H2O]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf1668	-1	MSNLIB-POSITIVE.mgf	1.33194				6	0	0.000305176	229.122	0	CCMSLIB00012448733
4479	spectra_filtered.mgf	*..*		:21725	21725	-1	0	548.372	1	0.776793	0	0	50284.4	1421100.0	PC(20:2/0:0); [M+H]+ C28H55N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf4479	-1	PNNL-LIPIDS-POSITIVE.mgf	0.222605				6	0	0.00012207	548.372	0	CCMSLIB00010093129
1972	spectra_filtered.mgf	*..*		:61850	61850	-1	0	219.14	1	0.776484	0	0	3474.0	380000.0	1,5-dimethyl-1-vinyl-4-hexenyl acetate [M+Na]+	BMDMS-NP	temp/spectra_filtered.mgf1972	-1	BMDMS-NP.mgf	156.529				8	0	0.0343018	219.174	0	CCMSLIB00006416150
491	spectra_filtered.mgf	*..*		:2172	1274	-1	0	199.075	1	0.776227	0	0	896749.0	3547000.0	Spectral Match to 2-Naphthyl-D-alanine from NIST14 M+H-NH3	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf491	-1	GNPS-NIST14-MATCHES.mgf	186.409				8	0	0.0371094	199.112	0	CCMSLIB00003135760
5129	spectra_filtered.mgf	*..*		:239	2528	-1	0	565.155	1	0.77448	0	0	369117.0	483000.0	NCGC00169650-03!5,7-dihydroxy-2-(4-hydroxyphenyl)-8-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-6-(3,4,5-trihydroxyoxan-2-yl)chromen-4-one M+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf5129	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.971975				16	0	0.000549316	565.156	0	CCMSLIB00000848866
4603	spectra_filtered.mgf	*..*		:1887	4284	-1	0	502.291	1	0.774295	0	0	239093.0	67800.0	Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphoethanolamine from NIST14 M+Na	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf4603	-1	GNPS-NIST14-MATCHES.mgf	0.243027				6	0	0.00012207	502.291	0	CCMSLIB00003138771
