feature_id	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class
643	3.0	0.2963215	ISDB	http://www.wikidata.org/entity/Q110079638	MFRDKFMNFJXLSH-UHFFFAOYSA-N	InChI=1S/C12H13NO4/c1-13-4-3-7-8(12(13)14)5-9(15-2)11-10(7)16-6-17-11/h5H,3-4,6H2,1-2H3	COc1cc2c(c3c1OCO3)CCN(C)C2=O	C12H13NO4	nan	235.084457896	4-Methoxy-7-methyl-8,9-dihydro-[1,3]dioxolo[4,5-f]isoquinolin-6-one	MFRDKFMNFJXLSH	Alkaloids	nan	nan	http://www.wikidata.org/entity/Q162764	Thalictrum flavum	250783.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']	['Unknown']	['Thalictrum']	['Thalictrum flavum']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	nan	nan	nan	nan	nan	nan	3	1	4.685286045074463	1	54	Alkaloids	0.2857142857142857	Nicotinic acid alkaloids	0.2857142857142857	Pyridine alkaloids	0.2857142857142857
657	1.0	0.35731402	ISDB	http://www.wikidata.org/entity/Q27295187	RJTIYSPPUSDOGM-UHFFFAOYSA-N	InChI=1S/C16H20O2/c1-9(2)12-7-15(17)11(4)13-8-16(18-5)10(3)6-14(12)13/h6-9,17H,1-5H3	COc1cc2c(C)c(O)cc(C(C)C)c2cc1C	C16H20O2	nan	244.14632988	2-Hydroxy-7-methoxycadalene	RJTIYSPPUSDOGM	Terpenoids	Monoterpenoids	nan	http://www.wikidata.org/entity/Q133481	Gossypium hirsutum	854480.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malvales']	['Malvaceae']	['Unknown']	['Gossypium']	['Gossypium hirsutum']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	2	6.429256081581116	1	91	Terpenoids	0.5	Monoterpenoids	0.5	Cadinane sesquiterpenoids	0.5
669	1.0|1.0|1.0|1.0|1.0|1.0|1.0	0.0|0.0|0.0|0.0|0.0|0.0|0.0	MS1_match|MS1_match|MS1_match|MS1_match|MS1_match|MS1_match|MS1_match	http://www.wikidata.org/entity/Q105001964|http://www.wikidata.org/entity/Q105237651|http://www.wikidata.org/entity/Q105267842|http://www.wikidata.org/entity/Q81983374|http://www.wikidata.org/entity/Q105123418|http://www.wikidata.org/entity/Q105133101|http://www.wikidata.org/entity/Q105128150	FURMTLFRXKAGLX-ABSDTBQOSA-N|RJPFFVVAOWRVKZ-ABSDTBQOSA-N|TYZZCGAADDLUNS-ZTNFWEORSA-N|ZQHJXKYYELWEOK-UMGGQSCQSA-N|IZRLEXPLVWDKBC-ONCXSQPRSA-N|JPRSLSQJXKYAEE-FRYIKTPZSA-N|JHPRIWZCNRYXGI-BCLYJQJYSA-N	InChI=1S/C20H28O3/c1-19(2)9-4-10-20(3)16(15(12-21)6-8-17(19)20)7-5-14-11-18(22)23-13-14/h6,11-12,16-17H,4-5,7-10,13H2,1-3H3/t16-,17-,20+/m0/s1|InChI=1S/C20H28O3/c1-19(2)10-4-11-20(3)16(7-5-14-9-12-23-13-14)15(18(21)22)6-8-17(19)20/h6,9,12-13,16-17H,4-5,7-8,10-11H2,1-3H3,(H,21,22)/t16-,17-,20+/m0/s1|InChI=1S/C20H28O3/c1-13-10-16(21)18-19(2,3)8-5-9-20(18,4)15(13)7-6-14-11-17(22)23-12-14/h10-11,15,18H,5-9,12H2,1-4H3/t15-,18-,20+/m1/s1|InChI=1S/C20H28O3/c1-14-5-8-17-19(2,10-4-11-20(17,3)18(21)22)16(14)7-6-15-9-12-23-13-15/h9,12-13,16-17H,1,4-8,10-11H2,2-3H3,(H,21,22)/t16-,17+,19+,20+/m1/s1|InChI=1S/C20H28O3/c1-14-5-8-17-19(2,10-4-11-20(17,3)18(21)22)16(14)7-6-15-9-12-23-13-15/h5,9,12-13,16-17H,4,6-8,10-11H2,1-3H3,(H,21,22)/t16-,17+,19+,20+/m0/s1|InChI=1S/C20H28O3/c1-14-12-15(21)16-17(2,3)6-5-7-18(16,4)20(14)9-8-19(23-20)10-11-22-13-19/h10-12,16H,5-9,13H2,1-4H3/t16-,18-,19-,20+/m0/s1|InChI=1S/C20H28O3/c1-6-13(2)7-9-16-14(3)8-10-17-19(16,4)11-15(21)12-20(17,5)18(22)23/h6-7,16-17H,1,3,8-12H2,2,4-5H3,(H,22,23)/b13-7-/t16-,17+,19+,20+/m1/s1	CC1(C)CCC[C@]2(C)[C@@H](CCC3=CC(=O)OC3)C(C=O)=CC[C@@H]12|CC1(C)CCC[C@]2(C)[C@@H](CCc3ccoc3)C(C(=O)O)=CC[C@@H]12|CC1=CC(=O)[C@@H]2C(C)(C)CCC[C@@]2(C)[C@@H]1CCC1=CC(=O)OC1|C=C1CC[C@H]2[C@@](C)(CCC[C@]2(C)C(=O)O)[C@@H]1CCc1ccoc1|CC1=CC[C@@H]2[C@](C)(CCC[C@@]2(C)C(=O)O)[C@H]1CCc1ccoc1|CC1=CC(=O)[C@H]2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@@]1(C=COC1)O2|C=C/C(C)=C\C[C@@H]1C(=C)CC[C@H]2[C@@]1(C)CC(=O)C[C@]2(C)C(=O)O	C20H28O3|C20H28O3|C20H28O3|C20H28O3|C20H28O3|C20H28O3|C20H28O3	pos_1_minus1proton1iron|pos_1_minus1proton1iron|pos_1_minus1proton1iron|pos_1_minus1proton1iron|pos_1_minus1proton1iron|pos_1_minus1proton1iron|pos_1_minus1proton1iron	316.203844756|316.203844756|316.203844756|316.203844756|316.203844756|316.203844756|316.203844756	(1R,4aS,8aS)-5,5,8a-trimethyl-1-[2-(5-oxo-2H-furan-3-yl)ethyl]-1,4,4a,6,7,8-hexahydronaphthalene-2-carbaldehyde|Furolabda-7-en-20-oic acid|4-[2-[(1R)-1,4,4abeta,5,6,7,8,8a-Octahydro-2,5,5,8aalpha-tetramethyl-4-oxonaphthalen-1alpha-yl]ethyl]-2(5H)-furanone|Polyalthic acid|(1R,4aR,5S,8aR)-5-[2-(furan-3-yl)ethyl]-1,4a,6-trimethyl-2,3,4,5,8,8a-hexahydronaphthalene-1-carboxylic acid|CID 162920385|(1S,4aS,5R,8aS)-1,4a-dimethyl-6-methylidene-5-[(2Z)-3-methylpenta-2,4-dienyl]-3-oxo-2,4,5,7,8,8a-hexahydronaphthalene-1-carboxylic acid	FURMTLFRXKAGLX|RJPFFVVAOWRVKZ|TYZZCGAADDLUNS|ZQHJXKYYELWEOK|IZRLEXPLVWDKBC|JPRSLSQJXKYAEE|JHPRIWZCNRYXGI	Terpenoids|Terpenoids|Terpenoids|Terpenoids|Terpenoids|Terpenoids|Terpenoids	Diterpenoids|Diterpenoids|Diterpenoids|Diterpenoids|Diterpenoids|Diterpenoids|Diterpenoids	Labdane diterpenoids|Labdane diterpenoids|Labdane diterpenoids|Labdane diterpenoids|Labdane diterpenoids|Labdane diterpenoids|Labdane diterpenoids	http://www.wikidata.org/entity/Q92993010|http://www.wikidata.org/entity/Q5625079|http://www.wikidata.org/entity/Q15569937|http://www.wikidata.org/entity/Q15551454|http://www.wikidata.org/entity/Q15553286|http://www.wikidata.org/entity/Q254436|http://www.wikidata.org/entity/Q15590712	Baccharis rufidula|Gymnosperma glutinosum|Acritopappus confertus|Brickellia lemmonii|Gutierrezia resinosa|Solidago canadensis|Ichthyothere terminalis	7600164.0|19538.0|5920784.0|3899947.0|7599154.0|872344.0|685417.0	['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']	['Asterales']|['Asterales']|['Asterales']|['Asterales']|['Asterales']|['Asterales']|['Asterales']	['Asteraceae']|['Asteraceae']|['Asteraceae']|['Asteraceae']|['Asteraceae']|['Asteraceae']|['Asteraceae']	['Astereae']|['Astereae']|['Eupatorieae']|['Eupatorieae']|['Astereae']|['Astereae']|['Millerieae']	['Baccharis']|['Gymnosperma']|['Acritopappus']|['Brickellia']|['Gutierrezia']|['Solidago']|['Ichthyothere']	['Baccharis rufidula']|['Gymnosperma glutinosum']|['Acritopappus confertus']|['Brickellia lemmonii']|['Gutierrezia resinosa']|['Solidago canadensis']|['Ichthyothere terminalis']	nan|nan|nan|nan|nan|nan|nan	['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']	['Asterales']|['Asterales']|['Asterales']|['Asterales']|['Asterales']|['Asterales']|['Asterales']	['Asteraceae']|['Asteraceae']|['Asteraceae']|['Asteraceae']|['Asteraceae']|['Asteraceae']|['Asteraceae']	nan|nan|nan|nan|nan|nan|nan	nan|nan|nan|nan|nan|nan|nan	nan|nan|nan|nan|nan|nan|nan	6|6|6|6|6|6|6	3|3|3|3|3|3|3	7.5|7.5|7.5|7.5|7.5|7.5|7.5	1|1|1|1|1|1|1	65	Terpenoids	0.32142857142857145	Diterpenoids	0.21428571428571427	Labdane diterpenoids	0.21428571428571427
67	1.0	0.2245378	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	YWXYYJSYQOXTPL	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0.8981512188911438	1	94	Terpenoids	0.1875	Flavonoids	0.1875	Disaccharides	0.125
677	3.0	0.0	MS1_match	http://www.wikidata.org/entity/Q15410973	HAVWRBANWNTOJX-UHFFFAOYSA-N	InChI=1S/C10H8O5/c1-14-6-4-5-2-3-7(11)15-10(5)9(13)8(6)12/h2-4,12-13H,1H3	COc1cc2ccc(=O)oc2c(O)c1O	C10H8O5	pos_1_1proton2acetonitrile	208.037173356	Fraxetin	HAVWRBANWNTOJX	Shikimates and Phenylpropanoids	Coumarins	Simple coumarins	http://www.wikidata.org/entity/Q15395354	Jatropha ciliata	3914323.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Euphorbiaceae']	['Jatropheae']	['Jatropha']	['Jatropha ciliata']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Euphorbiaceae']	nan	nan	nan	6	3	7.5	1	892	Shikimates and Phenylpropanoids	0.5	Coumarins	0.5	Simple coumarins	0.5
68	1.0	0.21083356	ISDB	http://www.wikidata.org/entity/Q105384536	ZVRSDNQNDPDGHE-ACWPFVSQSA-N	InChI=1S/C21H34O6/c1-18-7-4-8-19(2,17(25)27-3)15(18)14(23)16(24)20-9-12(5-6-13(18)20)21(26,10-20)11-22/h12-16,22-24,26H,4-11H2,1-3H3/t12-,13+,14+,15+,16+,18+,19+,20-,21-/m1/s1	COC(=O)[C@@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@H]4C[C@]3(C[C@@]4(O)CO)[C@@H](O)[C@@H](O)[C@@H]21	C21H34O6	nan	382.235538808	(16S)-6beta,7beta,16,17-Tetrahydroxykaurane-19-oic acid methyl ester	ZVRSDNQNDPDGHE	Terpenoids	Diterpenoids	Kaurane and Phyllocladane diterpenoids	http://www.wikidata.org/entity/Q162117	Ipomoea nil	77355.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Convolvulaceae']	['Ipomoeeae']	['Ipomoea']	['Ipomoea nil']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	1.8433342576026917	1	20	Alkaloids	0.6666666666666666	Sesquiterpenoids	0.4444444444444444	Capnellane sesquiterpenoids	0.2222222222222222
687	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q2472366	RODXRVNMMDRFIK-UHFFFAOYSA-N	InChI=1S/C10H8O4/c1-13-9-4-6-2-3-10(12)14-8(6)5-7(9)11/h2-5,11H,1H3	COc1cc2ccc(=O)oc2cc1O	C10H8O4	pos_1_1proton	192.042258736	Scopoletin	RODXRVNMMDRFIK	Shikimates and Phenylpropanoids	Coumarins	Simple coumarins	http://www.wikidata.org/entity/Q10998	Solanum tuberosum	494835.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Solaneae']	['Solanum']	['Solanum tuberosum']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Solaneae']	['Solanum']	['Solanum tuberosum']	9	3	10.5	1	41	Shikimates and Phenylpropanoids	1.0	Coumarins	1.0	Simple coumarins	1.0
692	5.0	0.48881242	ISDB	http://www.wikidata.org/entity/Q104665544	CZYPGTRKJFYXLT-UHFFFAOYSA-N	InChI=1S/C19H32O8/c1-10-7-12(21)8-18(3,4)19(10,25)6-5-11(2)26-17-16(24)15(23)14(22)13(9-20)27-17/h7,11,13-17,20,22-25H,5-6,8-9H2,1-4H3	CC1=CC(=O)CC(C)(C)C1(O)CCC(C)OC1OC(CO)C(O)C(O)C1O	C19H32O8	nan	388.209717984	4-Hydroxy-3,5,5-trimethyl-4-[3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybutyl]cyclohex-2-en-1-one	CZYPGTRKJFYXLT	Terpenoids	Apocarotenoids	Apocarotenoids(ε-)	http://www.wikidata.org/entity/Q148889	Euphorbia helioscopia	46554.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Euphorbiaceae']	['Euphorbieae']	['Euphorbia']	['Euphorbia helioscopia']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Euphorbiaceae']	['Euphorbieae']	nan	nan	7	0	8.955249667167664	1	-1	nan	nan	nan	nan	nan	nan
696	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q115948052	WKQNRCYKYCKESD-UHFFFAOYSA-N	InChI=1S/C26H48NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h6-7,9-10,12-13,25,28H,5,8,11,14-24H2,1-4H3	CCC=CCC=CCC=CCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C	C26H48NO7P	pos_1_1sodium	517.316839506	(2-Hydroxy-3-octadeca-9,12,15-trienoyloxypropyl) 2-(trimethylazaniumyl)ethyl phosphate	WKQNRCYKYCKESD	Fatty acids	Glycerophospholipids	Glycerophosphocholines	http://www.wikidata.org/entity/Q181095	Nicotiana tabacum	222787.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana tabacum']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	nan	nan	nan	6	3	7.5	1	239	Fatty acids	0.037037037037037035	Glycerophospholipids	0.037037037037037035	Glycerophosphocholines	0.037037037037037035
697	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104393827	TZPBMNKOLMSJPF-BZNQNGANSA-N	InChI=1S/C13H16O8/c14-5-8-9(15)10(16)11(17)13(21-8)20-7-4-2-1-3-6(7)12(18)19/h1-4,8-11,13-17H,5H2,(H,18,19)/t8-,9-,10+,11-,13-/m1/s1	O=C(O)c1ccccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	C13H16O8	pos_1_1proton1ethylamine	300.084517472	Salicylic acid beta-D-glucoside	TZPBMNKOLMSJPF	Shikimates and Phenylpropanoids	Phenolic acids (C6-C1)	Simple phenolic acids	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	nan	nan	7	3	8.5	1	680	Terpenoids	0.4	Phenolic acids (C6-C1)	0.4	Simple phenolic acids	0.4
699	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q19291552	AYXPYQRXGNDJFU-AOWZIMASSA-N	InChI=1S/C15H26O/c1-9-5-6-10-12(9)13-11(14(13,2)3)7-8-15(10,4)16/h9-13,16H,5-8H2,1-4H3/t9-,10+,11-,12-,13-,15-/m1/s1	C[C@@H]1CC[C@H]2[C@@H]1[C@H]1[C@@H](CC[C@@]2(C)O)C1(C)C	C15H26O	pos_1_1proton1acetonitrile	222.198365452	Ledol	AYXPYQRXGNDJFU	Terpenoids	Sesquiterpenoids	Aromadendrane sesquiterpenoids	http://www.wikidata.org/entity/Q10998	Solanum tuberosum	494835.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Solaneae']	['Solanum']	['Solanum tuberosum']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Solaneae']	['Solanum']	['Solanum tuberosum']	9	3	10.5	1	953	Terpenoids	1.0	Sesquiterpenoids	1.0	Aromadendrane sesquiterpenoids	1.0
701	1.0	0.6007675	ISDB	http://www.wikidata.org/entity/Q105199331	OSULXBNEGGTCCA-XXGPQQRCSA-N	InChI=1S/C20H26O2/c1-11-14-8-12-4-5-17-19(2,7-6-13-10-20(13,17)3)15(12)9-16(14)22-18(11)21/h8,13,15-17H,4-7,9-10H2,1-3H3/t13-,15-,16-,17+,19+,20+/m1/s1	CC1=C2C=C3CC[C@@H]4[C@@]5(C)C[C@H]5CC[C@@]4(C)[C@@H]3C[C@H]2OC1=O	C20H26O2	nan	298.193280072	(1R,2S,5R,7S,8R,17R)-2,7,14-trimethyl-16-oxapentacyclo[9.7.0.02,8.05,7.013,17]octadeca-11,13-dien-15-one	OSULXBNEGGTCCA	Terpenoids	Diterpenoids	Cycloabietane diterpenoids	http://www.wikidata.org/entity/Q15238961	Suregada glomerulata	1082259.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Euphorbiaceae']	['Gelonieae']	['Suregada']	['Suregada glomerulata']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Euphorbiaceae']	nan	nan	nan	6	0	8.403069972991943	1	-1	nan	nan	nan	nan	nan	nan
702	1.0|1.0|1.0|1.0|1.0|1.0	0.0|0.0|0.0|0.0|0.0|0.0	MS1_match|MS1_match|MS1_match|MS1_match|MS1_match|MS1_match	http://www.wikidata.org/entity/Q104910686|http://www.wikidata.org/entity/Q105140390|http://www.wikidata.org/entity/Q105223427|http://www.wikidata.org/entity/Q105206463|http://www.wikidata.org/entity/Q104995514|http://www.wikidata.org/entity/Q104395415	AEWOONBLAKEKSC-CLSQCYNNSA-N|KFIKXYBWGMDXOP-VPCRRHSYSA-N|QKZAGVAREZGRQW-MAEJKLRXSA-N|PDGAQYSSZSIVSF-IROTVPAZSA-N|FHYQPZNZWJKLKK-FUCUMGKVSA-N|ZAPNUFCAIXITRW-UHFFFAOYSA-N	InChI=1S/C15H20O4/c1-6-4-11(17)13-8(3)15(18)19-14(13)12-7(2)10(16)5-9(6)12/h8-14,16-17H,1-2,4-5H2,3H3/t8-,9-,10-,11-,12-,13+,14+/m0/s1|InChI=1S/C15H20O4/c1-7-3-4-9-8(2)15(18)19-14(9)13-10(7)5-12(17)11(13)6-16/h9-14,16-17H,1-6H2/t9-,10-,11+,12-,13+,14-/m0/s1|InChI=1S/C15H20O4/c1-7-3-4-9-11(6-16)15(18)19-14(9)13-8(2)12(17)5-10(7)13/h8,10,12-14,16-17H,1,3-6H2,2H3/t8-,10+,12-,13+,14+/m0/s1|InChI=1S/C15H20O4/c1-7-4-5-10-13(19-14(17)15(10,3)18)12-8(2)11(16)6-9(7)12/h9-13,16,18H,1-2,4-6H2,3H3/t9-,10+,11-,12-,13-,15+/m0/s1|InChI=1S/C15H20O4/c1-6-4-11(17)13-8(3)15(18)19-14(13)12-7(2)10(16)5-9(6)12/h7,9-14,16-17H,1,3-5H2,2H3/t7-,9+,10+,11+,12+,13-,14-/m1/s1|InChI=1S/C15H20O4/c1-6-4-11(17)13-8(3)15(18)19-14(13)12-7(2)10(16)5-9(6)12/h7-9,11-14,17H,1,4-5H2,2-3H3	C=C1[C@@H]2[C@H]3OC(=O)[C@@H](C)[C@@H]3[C@@H](O)CC(=C)[C@@H]2C[C@@H]1O|C=C1C(=O)O[C@@H]2[C@H]3[C@H](CO)[C@@H](O)C[C@H]3C(=C)CC[C@@H]12|C=C1CCC2=C(CO)C(=O)O[C@H]2[C@@H]2[C@@H](C)[C@@H](O)C[C@H]12|C=C1[C@@H]2[C@H]3OC(=O)[C@](C)(O)[C@@H]3CCC(=C)[C@@H]2C[C@@H]1O|C=C1C(=O)O[C@H]2[C@H]1[C@@H](O)CC(=C)[C@@H]1C[C@H](O)[C@@H](C)[C@H]21|C=C1CC(O)C2C(C)C(=O)OC2C2C(C)C(=O)CC12	C15H20O4|C15H20O4|C15H20O4|C15H20O4|C15H20O4|C15H20O4	pos_1_1proton1ammonium|pos_1_1proton1ammonium|pos_1_1proton1ammonium|pos_1_1proton1ammonium|pos_1_1proton1ammonium|pos_1_1proton1ammonium	264.13615912|264.13615912|264.13615912|264.13615912|264.13615912|264.13615912	11,13-Dihydrodesacylcynaropicrin|Amphoricarpolide|(6aS,8S,9R,9aS,9bS)-8-hydroxy-3-(hydroxymethyl)-9-methyl-6-methylidene-4,5,6a,7,8,9,9a,9b-octahydroazuleno[4,5-b]furan-2-one|(3R,3aR,6aR,8S,9aR,9bR)-3,8-dihydroxy-3-methyl-6,9-dimethylidene-3a,4,5,6a,7,8,9a,9b-octahydroazuleno[4,5-b]furan-2-one|(3abeta,6abeta,9abeta,9balpha)-3,6-Bismethylene-4beta,8alpha-dihydroxy-9beta-methyldodecahydroazuleno[4,5-b]furan-2-one|Isoamberboin	AEWOONBLAKEKSC|KFIKXYBWGMDXOP|QKZAGVAREZGRQW|PDGAQYSSZSIVSF|FHYQPZNZWJKLKK|ZAPNUFCAIXITRW	Terpenoids|Terpenoids|Terpenoids|Terpenoids|Terpenoids|Terpenoids	Sesquiterpenoids|Sesquiterpenoids|Sesquiterpenoids|Sesquiterpenoids|Sesquiterpenoids|Sesquiterpenoids	Guaiane sesquiterpenoids|Guaiane sesquiterpenoids|Guaiane sesquiterpenoids|Guaiane sesquiterpenoids|Guaiane sesquiterpenoids|Guaiane sesquiterpenoids	http://www.wikidata.org/entity/Q24850767|http://www.wikidata.org/entity/Q292473|http://www.wikidata.org/entity/Q1542494|http://www.wikidata.org/entity/Q15231406|http://www.wikidata.org/entity/Q15563251|http://www.wikidata.org/entity/Q15595401	Himalaiella deltoidea|Echinops spinosissimus|Echinops ritro|Dolomiaea souliei|Centaurea behen|Jurinea maxima	210424.0|13142.0|643726.0|416979.0|193978.0|7612155.0	['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']	['Asterales']|['Asterales']|['Asterales']|['Asterales']|['Asterales']|['Asterales']	['Asteraceae']|['Asteraceae']|['Asteraceae']|['Asteraceae']|['Asteraceae']|['Asteraceae']	['Cardueae']|['Cardueae']|['Cardueae']|['Cardueae']|['Cardueae']|['Cardueae']	['Himalaiella']|['Echinops']|['Echinops']|['Dolomiaea']|['Centaurea']|['Jurinea']	['Himalaiella deltoidea']|['Echinops spinosissimus']|['Echinops ritro']|['Dolomiaea souliei']|['Centaurea behen']|['Jurinea maxima']	nan|nan|nan|nan|nan|nan	['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']	['Asterales']|['Asterales']|['Asterales']|['Asterales']|['Asterales']|['Asterales']	['Asteraceae']|['Asteraceae']|['Asteraceae']|['Asteraceae']|['Asteraceae']|['Asteraceae']	['Cardueae']|['Cardueae']|['Cardueae']|['Cardueae']|['Cardueae']|['Cardueae']	nan|nan|nan|nan|nan|nan	nan|nan|nan|nan|nan|nan	7|7|7|7|7|7	3|3|3|3|3|3	8.5|8.5|8.5|8.5|8.5|8.5	1|1|1|1|1|1	71	Terpenoids	0.9464285714285714	Sesquiterpenoids	0.8571428571428571	Guaiane sesquiterpenoids	0.6964285714285714
